,BHK,SQUARE_FT,Target,State
9919,1,580.6288032000001,22.9,Uttar Pradesh
9920,1,650.0,32.5,Uttar Pradesh
9921,3,1614.639397,60.0,Goa
9922,1,418.9373297,36.9,Maharashtra
9923,2,711.4854073,49.0,Uttar Pradesh
9924,2,1017.604559,100.0,Maharashtra
9925,1,727.9344859,32.0,Uttar Pradesh
9926,1,600.0,30.0,Uttar Pradesh
9927,2,979.9118079,40.0,Haryana
9928,2,493.3899906,41.8,Maharashtra
9929,3,2000.0,80.0,Andhra Pradesh
9930,2,1128.09856,76.0,Maharashtra
9931,1,418.0213655,18.0,Maharashtra
9932,2,1076.015272,62.0,Goa
9933,1,650.0072223,45.0,Maharashtra
9934,2,1102.4142869999998,100.0,Uttar Pradesh
9935,1,720.0496586,58.0,Uttar Pradesh
9936,2,950.0351865,54.0,Maharashtra
9937,2,1160.862355,42.0,Gujrat
9938,4,2200.220022,80.0,Haryana
9939,2,749.8986623,37.0,Maharashtra
9940,3,2800.4667440000003,120.0,Rajasthan
9941,1,554.5981512999999,35.4,Maharashtra
9942,2,1464.002756,85.0,Goa
9943,1,482.2198276,17.9,Maharashtra
9944,4,2056.766763,100.0,Haryana
9945,3,1600.0,90.0,karnataka
9946,1,711.1597374,26.0,Maharashtra
9947,2,1100.110011,110.0,Maharashtra
9948,3,1989.38992,120.0,Punjab
9949,2,859.8993288999999,41.0,Goa
9950,3,1602.136182,60.0,Haryana
9951,1,500.0,20.0,Rajasthan
9952,2,1248.597082,89.0,Goa
9953,1,650.0436596,67.0,Uttar Pradesh
9954,1,349.9840916,33.0,Maharashtra
9955,1,530.0353357,51.0,Uttar Pradesh
9956,1,446.09665430000007,18.0,Gujrat
9957,2,890.0876601,66.0,Uttar Pradesh
9958,3,1658.202923,160.0,Maharashtra
9959,2,1240.046991,95.0,Uttar Pradesh
9960,1,570.018717,33.5,Uttar Pradesh
9961,4,6363.636364,350.0,Maharashtra
9962,3,1600.0,160.0,Uttar Pradesh
9963,2,987.5567845,100.0,Uttar Pradesh
9964,2,1027.882798,87.0,Uttar Pradesh
9965,2,593.6568176,21.9,Haryana
9966,1,644.983462,58.5,Maharashtra
9967,3,1896.551724,110.0,Kerala
9968,3,1410.25641,110.0,Uttar Pradesh
9969,1,495.2830189,42.0,Maharashtra
9970,2,965.0053022,91.0,Uttar Pradesh
9971,2,1165.09379,100.0,Uttar Pradesh
9972,1,710.032066,62.0,Maharashtra
9973,1,680.0664954,45.0,Uttar Pradesh
9974,3,1908.396947,130.0,Punjab
9975,2,990.0990099,53.0,Maharashtra
9976,2,905.0233882,89.0,Maharashtra
9977,2,900.0715966,88.0,Uttar Pradesh
9978,1,665.0620725,52.5,Uttar Pradesh
9979,3,1745.581497,160.0,Uttar Pradesh
9980,2,955.0109308,83.0,Maharashtra
9981,3,1035.2477199999998,42.0,Maharashtra
9982,2,1123.974373,100.0,Uttar Pradesh
9983,2,1195.652174,110.0,Uttar Pradesh
9984,5,1600.0,60.0,Maharashtra
9985,3,2880.460874,120.0,Andhra Pradesh
9986,2,491.5883767,45.0,Maharashtra
9987,3,1650.165017,70.0,Andhra Pradesh
9988,1,630.0204757,40.0,Uttar Pradesh
9989,1,670.0655499,46.0,Uttar Pradesh
9990,3,1150.146382,55.0,Haryana
9991,2,1100.110011,90.0,Uttar Pradesh
9992,2,1160.092807,65.0,Maharashtra
9993,3,908.0226472,85.0,Uttar Pradesh
9994,3,2245.088868,120.0,Punjab
9995,1,661.0439936,58.0,Maharashtra
9996,2,998.3982915,74.8,Maharashtra
9997,1,645.9092415,39.0,Goa
9998,2,1060.028585,89.0,Uttar Pradesh
9999,2,1093.142272,53.4,Punjab
10000,2,775.0883873,28.5,Uttarakhand
10001,1,655.0218341,45.0,Maharashtra
10002,2,1050.030883,85.0,Maharashtra
10003,2,1217.100259,80.0,Goa
10004,3,1560.062402,140.0,Maharashtra
10005,2,1200.1010609999998,95.0,Maharashtra
10006,1,917.0428894,65.0,Goa
10007,1,660.0452602000001,52.5,Maharashtra
10008,4,2105.263158,80.0,Andhra Pradesh
10009,3,1339.972838,59.2,Punjab
10010,2,939.6914446,60.3,Uttar Pradesh
10011,2,824.9027237,53.0,Uttar Pradesh
10012,2,975.3242953,100.0,Uttar Pradesh
10013,2,782.3784304,65.0,Uttar Pradesh
10014,2,639.0100416,63.0,Uttar Pradesh
10015,2,1073.519844,49.5,Uttar Pradesh
10016,2,1150.062353,83.0,Maharashtra
10017,3,2485.34285,97.5,Andhra Pradesh
10018,3,1449.921927,65.0,Haryana
10019,3,1500.0,60.0,Andhra Pradesh
10020,3,1573.818717,85.6,Haryana
10021,3,1300.0,130.0,Uttar Pradesh
10022,2,1100.244499,45.0,Uttarakhand
10023,3,1162.913627,110.0,Uttar Pradesh
10024,4,2200.4889980000003,90.0,Punjab
10025,4,2279.792746,88.0,Haryana
10026,2,990.2624195,60.0,Goa
10027,3,1188.636634,100.0,Uttar Pradesh
10028,3,1762.891141,80.0,Kerala
10029,1,650.1182033,33.0,Uttar Pradesh
10030,1,649.0599821000001,58.0,Maharashtra
10031,1,584.0191133999999,22.0,Haryana
10032,2,968.75,62.0,Goa
10033,1,353.0349618,31.0,Uttar Pradesh
10034,3,1255.88697,120.0,Uttar Pradesh
10035,2,1020.122974,73.0,Uttar Pradesh
10036,3,2350.42735,110.0,Punjab
10037,3,1353.046595,60.4,Uttar Pradesh
10038,1,553.5311469999999,31.9,Uttar Pradesh
10039,2,1181.0558640000002,100.0,Uttar Pradesh
10040,2,850.0,34.0,Uttar Pradesh
10041,3,1395.149174,130.0,Uttar Pradesh
10042,1,650.0847937000001,46.0,Uttar Pradesh
10043,4,2666.666667,120.0,Uttar Pradesh
10044,3,1352.459016,52.8,Punjab
10045,1,654.0118041000001,41.0,Gujrat
10046,3,1563.1556859999998,74.5,Punjab
10047,3,1350.114416,59.0,Gujrat
10048,2,1200.0,120.0,Maharashtra
10049,2,901.9040196,81.0,Uttar Pradesh
10050,1,693.131695,33.0,Uttar Pradesh
10051,3,1600.0,160.0,Uttar Pradesh
10052,3,1466.27566,140.0,Maharashtra
10053,1,660.0277906,57.0,Uttar Pradesh
10054,3,1448.37575,140.0,Uttar Pradesh
10055,1,635.021432,40.0,Maharashtra
10056,2,900.0,90.0,Uttar Pradesh
10057,3,2341.920375,100.0,Punjab
10058,2,1291.732909,65.0,Goa
10059,3,1636.125654,150.0,Gujrat
10060,5,3350.744062,340.0,Uttar Pradesh
10061,3,2501.954652,160.0,Punjab
10062,3,2100.350058,90.0,Haryana
10063,4,1829.92465,85.0,Goa
10064,3,1530.891197,56.0,Kerala
10065,1,610.0422337,52.0,Uttar Pradesh
10066,2,820.0040494,81.0,Maharashtra
10067,2,1099.009901,99.9,Maharashtra
10068,2,1550.0,62.0,Andhra Pradesh
10069,1,650.0541712,54.0,Uttar Pradesh
10070,1,699.6501749,42.0,Goa
10071,2,1000.0,52.0,Maharashtra
10072,2,900.0661812999999,68.0,Maharashtra
10073,1,475.03314180000007,21.5,Maharashtra
10074,3,1982.406145,160.0,Punjab
10075,2,915.0326797,35.0,Goa
10076,2,909.526089,38.0,Maharashtra
10077,4,3938.461538000001,320.0,Uttar Pradesh
10078,2,980.9691976,100.0,Maharashtra
10079,2,1250.0,120.0,Maharashtra
10080,2,1264.077224,55.0,Maharashtra
10081,2,847.8091780999999,32.7,Uttar Pradesh
10082,2,1065.06584,110.0,Uttar Pradesh
10083,2,980.0918836,64.0,Uttar Pradesh
10084,1,600.0436394999999,55.0,Uttar Pradesh
10085,1,699.408284,59.1,Uttar Pradesh
10086,2,1070.090958,100.0,Uttar Pradesh
10087,1,764.8523657000001,64.5,Maharashtra
10088,2,1137.656428,110.0,Uttar Pradesh
10089,3,2237.970906,120.0,Punjab
10090,2,830.0,83.0,Uttar Pradesh
10091,1,650.0,65.0,Uttar Pradesh
10092,1,473.3333333000001,28.4,Uttar Pradesh
10093,2,1105.044202,85.0,Maharashtra
10094,2,1175.088132,80.0,Maharashtra
10095,2,1049.090909,57.7,Uttar Pradesh
10096,3,2435.0649350000003,150.0,Rajasthan
10097,2,1237.859455,65.0,Goa
10098,2,984.0288511,95.5,Uttar Pradesh
10099,3,1150.234742,49.0,Maharashtra
10100,2,1100.025582,86.0,Uttar Pradesh
10101,2,945.0744941,85.0,Uttar Pradesh
10102,2,1240.1352869999998,110.0,Maharashtra
10103,1,545.0581394999999,45.0,Uttar Pradesh
10104,1,765.0273224,63.0,Uttar Pradesh
10105,1,152.0126475,12.5,Gujrat
10106,1,463.7722018999999,32.9,Uttar Pradesh
10107,2,1004.179498,91.3,Maharashtra
10108,3,1900.0,77.9,Uttar Pradesh
10109,2,1080.074488,58.0,Maharashtra
10110,2,1068.211068,41.5,Kerala
10111,2,1300.052002,100.0,Andhra Pradesh
10112,2,945.0277949,45.9,Goa
10113,2,1028.002948,83.7,Uttar Pradesh
10114,1,545.0941526,22.0,Maharashtra
10115,2,686.0841424,53.0,Maharashtra
10116,3,1650.165017,160.0,Uttar Pradesh
10117,3,1291.382954,110.0,Uttar Pradesh
10118,1,447.710762,26.5,Uttar Pradesh
10119,2,1171.833387,110.0,Uttar Pradesh
10120,2,1095.100865,53.2,Punjab
10121,2,1511.97953,65.0,Haryana
10122,2,1139.04709,82.0,Uttar Pradesh
10123,1,630.0431082,57.0,Uttar Pradesh
10124,2,1045.137837,69.0,Uttar Pradesh
10125,2,750.0797957000001,47.0,Uttar Pradesh
10126,2,1031.093926,64.0,Uttar Pradesh
10127,2,1060.108131,100.0,Uttar Pradesh
10128,2,950.0206526,92.0,Maharashtra
10129,3,1605.605021,110.0,Maharashtra
10130,3,1280.150923,95.0,Uttar Pradesh
10131,3,1170.018282,96.0,Uttar Pradesh
10132,2,500.0,47.0,Uttar Pradesh
10133,3,1960.315563,82.0,Rajasthan
10134,1,591.9661734,28.0,Goa
10135,1,590.048905,55.5,Maharashtra
10136,2,750.0,75.0,Uttar Pradesh
10137,3,2119.018188,120.0,Punjab
10138,2,1800.0947420000002,76.0,Punjab
10139,2,979.9651568,45.0,karnataka
10140,1,670.1152128,28.5,Maharashtra
10141,3,540.0671434999999,37.0,Kerala
10142,1,385.0385039,35.0,Uttar Pradesh
10143,1,720.0620361,65.0,Maharashtra
10144,1,664.3151088,45.2,Uttar Pradesh
10145,2,1039.7171970000002,100.0,Maharashtra
10146,2,1800.055386,65.0,Uttar Pradesh
10147,2,765.0273224,56.0,Goa
10148,1,950.1187648,36.0,Uttar Pradesh
10149,1,627.3972603,22.9,Maharashtra
10150,2,1024.06554,80.0,Uttar Pradesh
10151,4,3141.196796,200.0,Punjab
10152,2,1641.458553,140.0,Uttar Pradesh
10153,2,1151.675688,100.0,Uttar Pradesh
10154,2,825.0424654,68.0,Uttar Pradesh
10155,2,1431.049436,66.0,Punjab
10156,2,1015.062213,93.0,Uttar Pradesh
10157,1,678.0,33.9,Maharashtra
10158,3,2333.333333,210.0,Maharashtra
10159,2,1091.703057,100.0,Uttar Pradesh
10160,2,955.2401747,35.0,Maharashtra
10161,3,1400.203666,55.0,Andhra Pradesh
10162,2,1000.0,75.0,Maharashtra
10163,1,700.0622278,45.0,Uttar Pradesh
10164,2,1246.105919,68.0,Maharashtra
10165,2,756.0483871,75.0,Uttar Pradesh
10166,2,970.1202949,75.0,Maharashtra
10167,2,730.0042319,69.0,Uttar Pradesh
10168,1,680.0518135,63.0,Uttar Pradesh
10169,2,1150.673035,53.0,Goa
10170,1,640.0,44.0,Uttar Pradesh
10171,2,1000.0,75.0,Goa
10172,2,1050.052503,90.0,Uttar Pradesh
10173,2,1000.0,95.0,Maharashtra
10174,3,1446.654611,120.0,Goa
10175,3,2491.376006,130.0,Punjab
10176,2,718.530524,26.6,Uttar Pradesh
10177,3,1700.198356,120.0,Maharashtra
10178,1,645.0572488,40.0,Uttar Pradesh
10179,4,3119.75042,130.0,Punjab
10180,1,660.0264011,55.0,Uttar Pradesh
10181,2,1020.007846,78.0,Uttar Pradesh
10182,2,840.1453223999999,37.0,Maharashtra
10183,1,741.0684659,67.0,Uttar Pradesh
10184,1,391.9860627,27.0,Uttar Pradesh
10185,4,2149.959688,80.0,Punjab
10186,1,730.0053677,68.0,Maharashtra
10187,1,675.0807162000001,46.0,Uttar Pradesh
10188,2,1000.0,80.0,Uttar Pradesh
10189,1,297.029703,27.0,Uttar Pradesh
10190,1,650.0171057,38.0,Maharashtra
10191,2,766.1888285,31.0,Gujrat
10192,2,1349.741961,68.0,Punjab
10193,2,626.0551491,44.5,Uttar Pradesh
10194,1,378.0197772,30.2,Uttar Pradesh
10195,1,567.8579258999999,25.9,Maharashtra
10196,4,3134.040501,130.0,Punjab
10197,2,805.0603795,70.0,Uttar Pradesh
10198,2,1240.03543,98.0,Uttar Pradesh
10199,3,1300.025491,51.0,Bihar
10200,2,1070.070614,98.5,Maharashtra
10201,1,345.0309643,35.1,Uttar Pradesh
10202,1,400.0,25.0,Uttar Pradesh
10203,2,1089.037817,91.0,Uttar Pradesh
10204,2,1345.20277,68.0,Punjab
10205,1,399.5354239,17.2,Maharashtra
10206,1,735.8738502,28.0,Uttar Pradesh
10207,1,650.0541712,36.0,Uttar Pradesh
10208,2,1075.017527,46.0,Punjab
10209,2,895.9628966,85.0,Maharashtra
10210,3,1356.223176,79.0,Goa
10211,1,727.0168856,62.0,Maharashtra
10212,2,967.0951763,82.0,Maharashtra
10213,2,930.0329089,65.0,Maharashtra
10214,3,1578.418711,110.0,Uttar Pradesh
10215,2,1125.0,45.0,Gujrat
10216,2,1121.579183,100.0,Uttar Pradesh
10217,1,429.51971889999993,22.0,Gujrat
10218,2,879.0911550000001,65.0,Uttar Pradesh
10219,2,950.1689189,45.0,Himachal Pradesh
10220,3,1550.044287,140.0,Maharashtra
10221,2,979.4776119,42.0,Goa
10222,3,1754.704149,77.4,Punjab
10223,3,1447.828258,58.0,Punjab
10224,2,1118.257261,53.9,Bihar
10225,1,659.8984772000001,32.5,Uttar Pradesh
10226,1,650.0,65.0,Maharashtra
10227,2,990.0990099,72.0,Maharashtra
10228,2,1014.957265,95.0,Uttar Pradesh
10229,3,1440.126258,73.0,Andhra Pradesh
10230,1,710.0097452,51.0,Uttar Pradesh
10231,3,1325.1783890000002,52.0,Punjab
10232,2,774.0774077000001,43.0,Uttar Pradesh
10233,2,1153.003574,100.0,Uttar Pradesh
10234,2,1364.877161,90.0,Uttar Pradesh
10235,3,2300.172513,120.0,Punjab
10236,3,1990.303649,78.0,Punjab
10237,1,699.6163393999999,31.0,Goa
10238,1,530.055918,45.5,Uttar Pradesh
10239,2,1007.947277,52.0,Maharashtra
10240,1,525.099769,25.0,Maharashtra
10241,3,1800.138472,78.0,Haryana
10242,3,2059.732235,100.0,Punjab
10243,2,985.0543478,87.0,Uttar Pradesh
10244,3,1434.72023,110.0,Uttar Pradesh
10245,2,1135.149573,85.0,Uttar Pradesh
10246,2,1055.11811,93.8,Maharashtra
10247,1,680.01443,37.7,Uttar Pradesh
10248,2,1080.059403,80.0,Uttar Pradesh
10249,3,1461.41855,150.0,Uttar Pradesh
10250,3,1432.32275,60.0,Kerala
10251,3,1380.5220880000002,110.0,Uttar Pradesh
10252,3,1511.803698,130.0,Uttar Pradesh
10253,3,1481.168007,70.0,Punjab
10254,2,978.1864423,100.0,Uttar Pradesh
10255,3,1550.190597,61.0,Haryana
10256,2,1205.874427,89.5,Maharashtra
10257,3,2476.662221,130.0,Punjab
10258,2,1125.137212,82.0,Uttar Pradesh
10259,1,754.1046201,39.5,Goa
10260,2,1151.02895,99.0,Uttar Pradesh
10261,1,745.0435661,59.0,Uttar Pradesh
10262,1,705.0847458,52.0,Uttar Pradesh
10263,3,2394.799863,140.0,Punjab
10264,2,950.0886749,75.0,Maharashtra
10265,3,2388.388756,130.0,Punjab
10266,3,2295.492487,110.0,Punjab
10267,1,640.0787789,39.0,Uttar Pradesh
10268,2,1100.070972,93.0,Maharashtra
10269,2,1200.0,75.0,Uttar Pradesh
10270,3,2349.62406,100.0,Punjab
10271,1,604.0015099999999,32.0,Uttar Pradesh
10272,2,1000.0,94.0,Uttar Pradesh
10273,3,1645.055158,85.0,Andhra Pradesh
10274,2,500.0,20.0,Uttarakhand
10275,2,1047.668937,100.0,Uttar Pradesh
10276,3,1584.786054,110.0,Uttar Pradesh
10277,2,800.0,55.0,Andhra Pradesh
10278,2,1174.287411,79.1,Uttar Pradesh
10279,1,372.0238095,15.0,Gujrat
10280,3,869.7261287999999,47.0,Uttar Pradesh
10281,1,580.1305294,24.0,Uttar Pradesh
10282,2,1072.146527,48.0,Uttar Pradesh
10283,3,1896.702655,130.0,Punjab
10284,2,1048.102383,95.0,Maharashtra
10285,2,975.0566893,47.3,Madhya Pradesh
10286,1,709.0301003,42.4,Uttar Pradesh
10287,1,665.0480312000001,63.0,Uttar Pradesh
10288,2,895.0770761,90.0,Uttar Pradesh
10289,2,553.2139093999999,31.5,Maharashtra
10290,2,860.0274212000002,69.0,Uttar Pradesh
10291,3,1700.118064,72.0,Haryana
10292,2,1069.908815,88.0,Maharashtra
10293,2,1115.133961,77.0,Uttar Pradesh
10294,1,700.0127275,55.0,Uttar Pradesh
10295,2,799.0747554999999,76.0,Uttar Pradesh
10296,3,1700.1545600000002,99.0,Punjab
10297,1,350.03281560000005,16.0,Maharashtra
10298,3,1647.627417,150.0,Goa
10299,2,800.0,29.0,Uttarakhand
10300,2,1042.780749,42.9,Punjab
10301,3,1400.0,70.0,Haryana
10302,1,500.0,45.0,Maharashtra
10303,2,1000.0,90.0,Uttar Pradesh
10304,2,1300.0,130.0,Uttar Pradesh
10305,2,891.0891088999999,72.0,Uttar Pradesh
10306,2,1095.125617,51.0,Punjab
10307,3,1685.27491,80.0,Andhra Pradesh
10308,2,873.0484799000001,85.0,Maharashtra
10309,4,2539.605756,210.0,Punjab
10310,1,693.05891,66.0,Uttar Pradesh
10311,2,1205.386325,92.2,Maharashtra
10312,3,1098.122565,62.0,Maharashtra
10313,3,2295.157218,100.0,Punjab
10314,1,688.8888889,31.0,Maharashtra
10315,1,1442.169022,100.0,Maharashtra
10316,2,1165.254237,110.0,Uttar Pradesh
10317,1,650.0426257,61.0,Maharashtra
10318,2,1345.198675,65.0,Punjab
10319,4,1915.25018,80.0,Haryana
10320,1,615.0061501,25.0,Maharashtra
10321,1,602.7727547000001,50.0,Goa
10322,1,753.5164099,45.0,Goa
10323,2,1290.045152,120.0,Uttar Pradesh
10324,3,2400.0,120.0,Punjab
10325,2,1000.0,42.0,Maharashtra
10326,1,550.0,55.0,Uttar Pradesh
10327,2,1122.067324,99.0,Goa
10328,3,1600.0,66.0,Kerala
10329,2,581.3315784,53.0,Maharashtra
10330,2,1200.0,60.0,Andhra Pradesh
10331,1,343.0400976,22.5,Maharashtra
10332,2,1014.301653,100.0,Uttar Pradesh
10333,2,1150.130348,75.0,Maharashtra
10334,1,680.0552545,64.0,Uttar Pradesh
10335,2,905.1186017,43.5,Uttar Pradesh
10336,3,1236.0040720000002,85.0,Kerala
10337,1,389.6443515,29.8,Uttar Pradesh
10338,3,1361.049245,110.0,Maharashtra
10339,1,750.0534987999999,70.1,Uttar Pradesh
10340,2,1177.971925,120.0,Goa
10341,1,720.0460829,50.0,Maharashtra
10342,3,1285.84287,100.0,Uttar Pradesh
10343,2,1100.046318,95.0,Uttar Pradesh
10344,2,880.0433252,32.5,Uttarakhand
10345,2,1600.0,120.0,Maharashtra
10346,2,1281.553398,66.0,Kerala
10347,1,630.0630062999999,28.0,Uttar Pradesh
10348,1,565.1105651,23.0,Maharashtra
10349,2,1019.965278,94.0,Uttar Pradesh
10350,2,1009.18357,100.0,Uttar Pradesh
10351,1,540.1026195000001,20.0,Maharashtra
10352,2,990.0990099,85.0,Uttar Pradesh
10353,3,2485.659656,130.0,Punjab
10354,3,2026.902524,110.0,Punjab
10355,2,1300.236407,55.0,Uttar Pradesh
10356,2,890.0756564,40.0,Tamil Nadu
10357,2,1180.080245,100.0,Uttar Pradesh
10358,2,1200.0,120.0,Uttar Pradesh
10359,4,15981.24867,750.0,Uttar Pradesh
10360,3,1313.054978,69.5,Goa
10361,2,950.0391193,85.0,Uttar Pradesh
10362,2,1080.0579,97.0,Uttar Pradesh
10363,3,1440.189766,85.0,Uttar Pradesh
10364,2,909.0909091,54.0,Maharashtra
10365,1,585.0234009,60.0,Uttar Pradesh
10366,2,1185.164529,85.0,Uttar Pradesh
10367,2,1075.032909,49.0,Uttar Pradesh
10368,2,1060.138782,55.0,Uttar Pradesh
10369,1,610.035077,40.0,Maharashtra
10370,3,1885.211563,90.0,Punjab
10371,1,650.0691562999999,47.0,Maharashtra
10372,2,1030.100334,77.0,Maharashtra
10373,2,950.1187648,36.0,Uttar Pradesh
10374,1,292.3473775,17.0,Maharashtra
10375,1,679.0363318,69.9,Uttar Pradesh
10376,1,650.0541712,24.0,Uttar Pradesh
10377,3,1771.2550609999998,70.0,Punjab
10378,4,1313.131313,52.0,Goa
10379,2,1116.29795,110.0,Maharashtra
10380,2,1177.971925,120.0,Goa
10381,2,1173.295788,100.0,Goa
10382,2,1164.483261,120.0,Maharashtra
10383,1,640.0,56.0,Uttar Pradesh
10384,1,505.0505051,33.0,Maharashtra
10385,3,1300.0,65.0,Punjab
10386,4,194997.8805,9200.0,Punjab
10387,2,1040.041602,80.0,Uttar Pradesh
10388,1,693.0443548,55.0,Maharashtra
10389,2,829.0481687000001,79.0,Uttar Pradesh
10390,2,1000.0,85.0,Maharashtra
10391,2,1045.141205,47.0,Punjab
10392,2,1025.954946,83.8,Maharashtra
10393,3,2499.519323,130.0,Punjab
10394,1,550.0550055,30.0,Uttar Pradesh
10395,3,1700.0,85.0,karnataka
10396,3,1739.226033,79.1,Punjab
10397,2,1120.018863,95.0,Maharashtra
10398,2,1168.809484,70.0,Goa
10399,1,372.0065101,16.0,Gujrat
10400,2,1129.8684039999998,85.0,Uttar Pradesh
10401,2,1080.065743,46.0,Punjab
10402,2,1200.0,60.0,Uttar Pradesh
10403,3,1850.317592,67.0,Uttarakhand
10404,1,625.0,50.0,Uttar Pradesh
10405,2,1025.043681,88.0,Uttar Pradesh
10406,2,1215.032495,86.0,Uttar Pradesh
10407,2,822.8195283,30.0,karnataka
10408,1,585.0441442000001,55.0,Uttar Pradesh
10409,4,2408.9935760000003,180.0,Punjab
10410,4,3300.330033,130.0,Punjab
10411,3,1658.163265,130.0,Uttar Pradesh
10412,1,543.078056,29.5,Maharashtra
10413,4,3510.5315950000004,140.0,Punjab
10414,1,640.0538993,38.0,Uttar Pradesh
10415,1,680.0518135,42.0,Uttar Pradesh
10416,3,1700.1020059999998,100.0,Uttar Pradesh
10417,3,1299.212598,49.5,Tamil Nadu
10418,2,850.1594049,32.0,Andhra Pradesh
10419,2,823.1558378,33.7,Uttar Pradesh
10420,4,2190.100745,100.0,Haryana
10421,2,902.0260894,65.0,Uttar Pradesh
10422,2,1136.059877,85.0,Uttar Pradesh
10423,2,1429.7497939999998,52.0,Rajasthan
10424,1,660.0660066,52.0,Maharashtra
10425,3,1900.337838,90.0,Kerala
10426,2,850.1335924000001,35.0,Uttarakhand
10427,1,380.798523,16.5,Uttar Pradesh
10428,1,385.0473287,24.0,Uttar Pradesh
10429,2,94509.45095,9450.0,Uttar Pradesh
10430,3,1402.978632,130.0,Uttar Pradesh
10431,2,1099.807534,40.0,Andhra Pradesh
10432,1,679.4117647,69.3,Maharashtra
10433,2,1061.041069,85.0,Maharashtra
10434,2,513.9056832,51.0,Uttar Pradesh
10435,3,908.0,90.8,Maharashtra
10436,2,915.2086137,34.0,Uttarakhand
10437,1,376.2525997,19.9,Maharashtra
10438,1,524.9895002000001,25.0,Uttar Pradesh
10439,1,750.0707614,53.0,Uttar Pradesh
10440,1,650.0127453,51.0,Uttar Pradesh
10441,2,1763.357028,76.9,Goa
10442,2,877.7598277000001,32.6,Uttar Pradesh
10443,2,1033.057851,95.0,Uttar Pradesh
10444,3,1408.915795,51.2,Punjab
10445,3,1267.114094,47.2,Uttar Pradesh
10446,1,690.0517539,60.0,Maharashtra
10447,1,353.0349618,31.0,Uttar Pradesh
10448,3,1651.447445,170.0,Uttar Pradesh
10449,3,1920.062696,98.0,Kerala
10450,1,450.1028807,17.5,Maharashtra
10451,3,1375.194603,53.0,Punjab
10452,2,1120.065565,82.0,Uttar Pradesh
10453,1,510.0634133,18.5,Andhra Pradesh
10454,1,650.0458856,42.5,Uttar Pradesh
10455,3,145208.4295,9440.0,Goa
10456,2,918.0504928,68.0,Uttar Pradesh
10457,2,880.0603470000001,35.0,Maharashtra
10458,2,800.0,50.0,Uttar Pradesh
10459,1,750.1172058,32.0,Uttar Pradesh
10460,1,449.0433424,46.0,Maharashtra
10461,2,1200.056473,85.0,Uttar Pradesh
10462,3,2350.0,94.0,Punjab
10463,1,650.0465982999999,27.9,Uttar Pradesh
10464,1,559.0791637,23.8,Maharashtra
10465,2,830.1051467,30.0,Gujrat
10466,3,1565.390636,110.0,Goa
10467,2,635.6440392999999,26.5,Gujrat
10468,2,1031.033598,40.2,Uttar Pradesh
10469,1,637.5,30.6,Maharashtra
10470,2,1081.782778,50.0,Goa
10471,2,1024.89019,70.0,Goa
10472,3,1090.055341,65.0,Andhra Pradesh
10473,2,370.0277521,32.0,Andhra Pradesh
10474,3,1011.930124,47.5,Punjab
10475,1,559.7222222,40.3,Uttar Pradesh
10476,2,965.2509652999998,35.0,Rajasthan
10477,2,986.8421053,45.0,Maharashtra
10478,2,657.760999,45.3,Uttar Pradesh
10479,1,545.0081832999999,33.3,Uttar Pradesh
10480,3,1405.0325710000002,110.0,Maharashtra
10481,3,1313.849041,98.0,Uttar Pradesh
10482,3,1500.150015,100.0,Punjab
10483,1,588.9570552,24.0,Maharashtra
10484,2,1300.0,65.0,Maharashtra
10485,3,1571.630062,78.0,Goa
10486,4,2000.0,100.0,Uttar Pradesh
10487,2,753.5139835,52.0,Gujrat
10488,2,422.9323308000001,27.0,Maharashtra
10489,2,993.75,47.7,Uttar Pradesh
10490,3,1818.181818,81.0,Andhra Pradesh
10491,1,663.7396694,25.7,Uttar Pradesh
10492,2,1120.036203,99.0,Uttar Pradesh
10493,1,613.1628787999999,25.9,Uttar Pradesh
10494,2,400.0,16.0,Gujrat
10495,1,549.0438001,44.5,Maharashtra
10496,2,1060.013046,65.0,Maharashtra
10497,2,1069.9899300000002,85.0,Maharashtra
10498,3,1895.043732,130.0,Punjab
10499,3,1596.933887,150.0,Maharashtra
10500,3,1470.7684769999998,120.0,Uttar Pradesh
10501,2,1050.199538,50.0,Uttar Pradesh
10502,3,1295.207731,130.0,Uttar Pradesh
10503,3,1650.004853,170.0,Uttar Pradesh
10504,3,1450.176093,70.0,Punjab
10505,3,1500.0,150.0,Maharashtra
10506,2,960.0731484,63.0,Maharashtra
10507,2,845.0704225,75.0,Uttar Pradesh
10508,3,1515.31551,140.0,Uttar Pradesh
10509,1,750.0750075,50.0,Goa
10510,2,1205.567984,48.5,Goa
10511,2,1041.25,83.3,Uttar Pradesh
10512,3,2142.857143,150.0,Kerala
10513,3,1304.958844,130.0,Maharashtra
10514,2,1170.0468019999998,75.0,Uttar Pradesh
10515,1,373.9871182,18.0,Gujrat
10516,1,500.0,33.0,Punjab
10517,2,1246.105919,68.0,Maharashtra
10518,3,1908.67714,130.0,Punjab
10519,1,737.0554634,40.0,Odisha
10520,2,750.0,42.0,Kerala
10521,1,641.0256410000001,45.0,Uttar Pradesh
10522,4,2727.272727,150.0,Uttar Pradesh
10523,2,750.0604887000001,31.0,Rajasthan
10524,2,1200.150943,79.51,Haryana
10525,3,1700.078616,86.5,Goa
10526,2,1064.773736,48.0,Punjab
10527,2,936.3811622000002,34.0,Goa
